Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.631546335548625,0.33354803938828,b4382,b0474,b2518,b3831,b4384,b1278,b4152,b2781,b0030,b1612,b1611,b4122,b0651,b2162,b1759,b4161,b4138,b4123,b0621,b2406,b2197,b3821,b3918,b1206,,,,,,,,,,,,,,,,
24,0.626185439146286,0.330716708757873,b3831,b1278,b3614,b0910,b4152,b2781,b0030,b1612,b1611,b4122,b0651,b2162,b1759,b2342,b3845,b4138,b4123,b0621,b4381,b2406,b0452,b2197,b3918,b1206,,,,,,,,,,,,,,,,
24,0.626225164265642,0.330428803815768,b2836,b4382,b3831,b4384,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b2406,b3915,b2197,b3918,b0789,b1249,b1206,b4209,,,,,,,,,,,,,,,,
26,0.632518569103571,0.334061519679834,b3831,b2744,b3614,b0910,b4152,b2781,b0030,b1612,b1611,b4122,b0651,b2162,b1759,b4374,b2361,b2291,b0411,b1701,b1805,b4138,b4123,b0621,b2197,b3918,b1912,b1206,,,,,,,,,,,,,,
26,0.625297552670246,0.329695231772401,b2836,b4382,b0474,b2518,b3831,b4384,b4152,b2781,b0030,b3844,b1612,b1611,b4122,b0651,b2162,b1759,b4161,b4138,b4123,b0621,b2406,b3915,b2197,b3918,b4042,b1206,,,,,,,,,,,,,,
27,0.625232562551726,0.330213451748837,b0474,b2518,b3831,b2744,b4152,b2781,b0030,b1612,b1611,b4122,b0651,b2162,b1759,b4374,b4161,b2361,b2291,b0411,b4138,b4123,b0621,b0452,b2197,b3918,b1912,b1206,b0221,,,,,,,,,,,,,
28,0.644890275131309,0.0326529353824486,b2836,b3831,b3614,b0910,b3752,b2930,b4232,b3697,b3925,b4152,b2781,b3844,b1612,b1611,b4122,b2690,b1759,b3945,b4138,b4123,b0621,b4381,b2406,b0529,b2197,b3918,b4042,b1206,,,,,,,,,,,,
32,0.50180977381412,0.214239505003372,b4467,b2836,b2242,b3831,b1278,b3614,b0910,b3752,b2781,b1004,b3713,b1109,b0046,b1612,b1611,b4122,b1759,b2210,b1415,b4138,b4123,b0621,b4381,b2406,b2492,b0904,b2197,b3028,b3918,b1206,b2285,b4209,,,,,,,,
33,0.507665899509827,0.268121206496623,b4467,b2242,b0474,b2518,b2744,b2781,b1004,b3713,b1109,b0046,b1612,b1611,b4122,b1759,b2210,b4374,b4161,b0675,b2361,b2291,b1415,b4138,b4123,b0621,b2492,b0904,b2197,b3028,b3821,b3918,b4042,b1206,b2285,,,,,,,
35,0.507667432559265,0.268122016171311,b4467,b2242,b3831,b3614,b0910,b3752,b2781,b1004,b3713,b1109,b0046,b3236,b1612,b1611,b4122,b1759,b4014,b2976,b4138,b4123,b0621,b4381,b2406,b0306,b3605,b2197,b2835,b3028,b3918,b1912,b0494,b1206,b2285,b3893,b1474,,,,,
35,0.507665899509827,0.268121206496611,b4467,b2242,b4382,b0474,b2518,b3831,b4384,b1278,b2781,b0030,b1004,b3713,b1109,b0046,b1612,b1611,b4122,b0651,b2162,b1759,b2210,b4161,b1415,b4138,b4123,b0621,b2406,b2492,b0904,b2197,b3028,b3821,b3918,b1206,b2285,,,,,
35,0.500471289608907,0.26428107126663,b4467,b2836,b2242,b3831,b2744,b1278,b3614,b0910,b3752,b2781,b3844,b1004,b3713,b1109,b0046,b1612,b1611,b4122,b1759,b2210,b4374,b2361,b2291,b1415,b0411,b4138,b4123,b0621,b2197,b3028,b3918,b1206,b2285,b3893,b1474,,,,,
40,0.500461591940136,0.264316287475646,b4467,b2836,b2242,b4382,b3831,b4384,b3614,b0910,b2781,b0030,b1004,b3713,b1109,b0046,b3236,b1612,b1611,b4122,b0651,b2162,b1759,b4014,b2976,b2342,b3845,b4138,b4123,b0621,b2406,b0306,b3605,b2197,b3028,b3918,b0789,b1249,b1206,b2285,b3893,b1474
