Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.767302498165693,0.0885481150084542,b4382,b4384,b3708,b3008,b0871,b0030,b2407,b2797,b3117,b1814,b4471,b3665,b2342,b3845,b2406,b0452,b3654,b3714,b3664,b0114,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b4141,b1798,b3662,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.506760265191694,0.505473094120248,b3399,b1241,b0351,b4069,b2744,b3708,b2297,b2458,b3617,b0160,b1982,b2797,b3117,b1814,b4471,b3449,b4374,b0675,b2361,b2291,b0261,b0507,b0112,b2975,b0114,b3603,b2366,b2492,b0904,b1533,b0494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.506642674971684,0.505809416650089,b4382,b1241,b0351,b4069,b4384,b3708,b3752,b2297,b2458,b2407,b2797,b3117,b1814,b4471,b3616,b3589,b3449,b3665,b2406,b0112,b3654,b3714,b3664,b0114,b2366,b2492,b0904,b1533,b0494,b3662,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.504575019780936,0.503731605815721,b2836,b1241,b0351,b4069,b4384,b3708,b3115,b1849,b2296,b3617,b0030,b2407,b1238,b2797,b3117,b1814,b4471,b3665,b4381,b2406,b0112,b3654,b3714,b3664,b0114,b2366,b2492,b0904,b1533,b3662,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.506642674971715,0.50580941665219,b1241,b0351,b4069,b4384,b3708,b3752,b3115,b1849,b2296,b2407,b1238,b2797,b3117,b1814,b4471,b3616,b3589,b3665,b4381,b2406,b0112,b3654,b3714,b3664,b0114,b1539,b2492,b0904,b1533,b3821,b1511,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.506642674971705,0.505809416651573,b3399,b1241,b0351,b4069,b2502,b4384,b2744,b3708,b2297,b2458,b2797,b3117,b1814,b4471,b3616,b3589,b3665,b4374,b0675,b2361,b2291,b0112,b3654,b3714,b3664,b0114,b1539,b2492,b0904,b1533,b3821,b1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.506760265191573,0.505473094120021,b3399,b1241,b0351,b4069,b2744,b3708,b2297,b2458,b0160,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b4374,b0675,b2361,b2291,b0261,b1701,b1805,b0507,b0112,b2975,b0114,b3603,b2366,b2492,b0904,b1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.504610362502332,0.503691534316374,b2836,b3399,b1241,b0351,b4069,b4384,b2744,b3708,b2297,b2458,b0160,b2797,b3117,b1814,b4471,b3616,b3589,b3665,b4374,b0675,b2361,b2291,b0261,b0112,b3654,b3714,b3664,b0114,b2366,b2492,b0904,b1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.50469483694902,0.503399352595579,b2836,b3553,b1241,b0351,b4069,b4384,b2744,b3708,b3752,b2297,b2458,b3617,b2407,b1982,b2797,b3117,b1814,b4471,b1033,b4374,b2361,b2291,b0261,b0507,b2406,b0112,b0114,b2366,b2492,b0904,b1533,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.504685065480014,0.503376047020652,b3399,b1241,b0351,b4069,b2744,b3708,b2297,b2458,b3617,b0160,b1238,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b0261,b0507,b4381,b2406,b0112,b0452,b2975,b0114,b3603,b1539,b2492,b0904,b1533,b4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.767304981535837,0.0885277866722039,b4384,b3708,b3008,b3752,b0871,b2407,b2797,b3117,b1814,b4471,b2440,b4381,b2406,b0452,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b4141,b1798,b3662,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.775613238823272,0.0793019292640338,b3399,b4384,b2744,b3708,b3008,b0871,b0160,b2797,b3117,b1814,b4471,b3449,b3665,b0675,b2361,b0261,b4381,b2406,b3654,b3714,b3664,b0114,b0886,b1539,b2492,b0904,b2578,b1533,b3927,b0494,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.77055978501595,0.0787645407030509,b3399,b2744,b3708,b3008,b0871,b2883,b2797,b3117,b1814,b4471,b2440,b1623,b3665,b0261,b0411,b4381,b2406,b0452,b3654,b3714,b3664,b0114,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.504573826576731,0.50374397082367,b4382,b1241,b0351,b4069,b4384,b3708,b3752,b3115,b1849,b2296,b2407,b2797,b3117,b1814,b4471,b3616,b3589,b3665,b2406,b0112,b0452,b3654,b3714,b3664,b0114,b2366,b2492,b0904,b1533,b3662,b1518,b0221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.50676347624656,0.505476297016296,b3553,b3399,b1241,b0351,b4069,b2744,b3708,b2297,b2458,b0160,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b1033,b2440,b4374,b0675,b2361,b2291,b0261,b0507,b0112,b0114,b2366,b2492,b0904,b1533,b0494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.772145556020014,0.0890493592355689,b3399,b4384,b2744,b3708,b3008,b0871,b2407,b2797,b3117,b1814,b4471,b3449,b1623,b3665,b0261,b4381,b2406,b3654,b3714,b3664,b0114,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b0494,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.504569856136249,0.503712894690466,b3399,b1241,b0351,b4069,b4384,b2744,b3708,b3115,b1849,b2296,b3617,b0160,b2797,b3117,b1814,b4471,b3665,b4374,b0675,b2361,b2291,b0112,b0452,b3654,b3714,b3664,b0114,b2366,b2492,b0904,b1533,b1517,b4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.447743147906336,0.446605880320762,b4382,b1241,b0351,b4069,b4384,b3708,b2297,b2458,b2779,b2926,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b0261,b2406,b0112,b2789,b3127,b2975,b0114,b3603,b2366,b2492,b0904,b1533,b3821,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.587540575405218,0.0844352819339459,b4382,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b3708,b3008,b0871,b3617,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b0261,b2406,b0112,b0452,b0114,b1539,b2492,b0904,b2578,b1533,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.506642674971677,0.505809416650322,b3399,b1241,b0351,b4069,b2502,b4384,b2744,b3708,b2297,b2458,b2797,b3117,b1814,b4471,b3616,b3589,b3665,b4374,b0675,b2361,b2291,b1701,b1805,b0112,b3654,b3714,b3664,b0114,b2366,b2492,b0904,b1533,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.710613605715287,0.180608417049802,b3846,b2341,b4069,b4384,b3708,b3008,b2297,b2458,b0030,b2407,b1238,b1982,b2797,b3117,b1814,b4471,b0596,b3665,b0261,b4381,b2406,b0452,b0114,b0886,b1539,b2492,b0904,b2578,b1533,b3927,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.506642674971659,0.505809416649975,b3399,b1241,b0351,b4069,b2502,b4384,b2744,b3708,b2297,b2458,b3617,b2407,b2797,b3117,b1814,b4471,b4374,b0675,b2361,b2291,b0112,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b1539,b2492,b0904,b1533,b3821,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.506760265191653,0.505473094118202,b3399,b1241,b0351,b4069,b2502,b2744,b3708,b2297,b2458,b3617,b3124,b1982,b2797,b3117,b1814,b4471,b2440,b4374,b0675,b2361,b2291,b0261,b0112,b2789,b3127,b2975,b0114,b3603,b1539,b2492,b0904,b1533,b0494,b0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.506760265191671,0.505473094118385,b4382,b1241,b0351,b4069,b4384,b3708,b3115,b1849,b2296,b3617,b0030,b2407,b3124,b1982,b2797,b3117,b1814,b4471,b2440,b0261,b2406,b0112,b2789,b3127,b2975,b0114,b3603,b2366,b2492,b0904,b1533,b0494,b0514,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.506760265191625,0.505473094115957,b3399,b1241,b0351,b4069,b4384,b2744,b3708,b3115,b1849,b2296,b2407,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b4374,b0675,b2361,b2291,b0261,b0507,b0112,b2975,b0114,b3603,b1539,b2492,b0904,b1533,b3821,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.504575720352223,0.503732305218364,b3399,b1241,b0351,b4069,b2744,b3708,b2297,b2458,b3617,b2883,b2797,b3117,b1814,b4471,b2440,b1623,b3665,b4374,b2361,b2291,b0411,b4381,b0112,b0452,b3654,b3714,b3664,b0114,b2366,b2492,b0904,b1533,b3662,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.509079677502085,0.498906229227242,b3399,b4382,b1241,b0351,b4069,b2502,b2744,b3708,b2297,b2458,b3617,b3124,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b0261,b4381,b2406,b0112,b2789,b3127,b2975,b0114,b3603,b2366,b2492,b0904,b1533,b3821,b0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.506706405639018,0.49694477429474,b2836,b3399,b4382,b1241,b0351,b4069,b2502,b2744,b3708,b2297,b2458,b3617,b2797,b3117,b1814,b4471,b0675,b2361,b0261,b0411,b4381,b2406,b0112,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b1539,b2492,b0904,b1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.502663180638257,0.214950505252845,b4382,b1241,b0351,b4069,b3708,b0910,b3115,b1849,b2296,b3617,b0030,b2407,b2883,b2797,b3117,b1814,b4471,b4381,b2406,b0112,b0452,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b1539,b2492,b0904,b1533,b3662,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.710639591541541,0.180592110542875,b2836,b4069,b4384,b2744,b3708,b3008,b2297,b2458,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b2440,b0595,b4374,b2361,b2291,b0261,b0411,b0507,b0114,b2366,b2492,b0904,b2947,b2578,b1533,b3927,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.722062974721059,0.0358438349780954,b2836,b4069,b4384,b2744,b3708,b3008,b3752,b2297,b2458,b2925,b2097,b2407,b1982,b2797,b3117,b1814,b4471,b3946,b0825,b3665,b4374,b2361,b2291,b0261,b2406,b0114,b2366,b2492,b0904,b2578,b1533,b3927,b0594,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.506763476246521,0.505476297011683,b3553,b3399,b4382,b1241,b0351,b4069,b4384,b2744,b3708,b3115,b1849,b2296,b3617,b2407,b1982,b2797,b3117,b1814,b4471,b1033,b0675,b2361,b0261,b1701,b1805,b0507,b2406,b0112,b0114,b2366,b2492,b0904,b1533,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.504575019780943,0.503731605815472,b1241,b0351,b4069,b4384,b2744,b3708,b3752,b2297,b2458,b2407,b2797,b3117,b1814,b4471,b3616,b3589,b3665,b4374,b2361,b2291,b2406,b0112,b0452,b3654,b3714,b3664,b0114,b2366,b2492,b0904,b1533,b3825,b3662,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.504575873765021,0.503732458370147,b2836,b3399,b1241,b0351,b4069,b2502,b2744,b3708,b2297,b2458,b2797,b3117,b1814,b4471,b3616,b3589,b4374,b0675,b2361,b2291,b0411,b0112,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b1539,b2492,b0904,b1533,b1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.534715472357008,0.375821695147483,b1241,b0351,b3831,b4069,b4384,b3708,b3614,b0910,b3752,b2297,b2458,b2781,b3617,b2407,b1759,b1982,b2797,b3117,b1814,b4471,b0261,b1701,b1805,b0507,b4381,b2406,b0112,b0114,b1539,b2492,b0904,b1533,b3918,b1912,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.714745990604473,0.181658697385971,b3399,b4069,b2744,b3708,b3008,b2297,b2458,b2883,b1982,b2797,b3117,b1814,b4471,b4374,b0675,b2361,b2291,b0261,b0411,b0507,b4381,b0114,b0886,b1539,b2492,b0904,b2578,b1533,b3927,b2835,b0494,b0594,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.728097298397516,0.011734766471136,b4069,b4384,b3708,b3008,b2297,b2458,b2925,b2097,b0030,b2407,b1238,b2690,b2797,b3117,b1814,b4471,b3449,b0596,b3665,b3945,b4381,b2406,b3654,b3714,b3664,b0114,b1539,b2492,b0904,b2578,b1533,b3927,b0494,b1511,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.506760265191694,0.50547309411661,b3399,b1241,b0351,b4069,b2502,b2744,b3708,b3115,b1849,b2296,b1982,b2797,b3117,b1814,b4471,b3616,b3589,b4374,b0675,b2361,b2291,b0261,b0112,b2975,b0114,b3603,b0509,b3125,b2366,b2492,b0904,b1533,b2835,b0508,b0494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.587540575405225,0.0844352819411018,b3399,b4382,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2502,b4384,b2744,b3708,b3008,b0871,b3617,b2407,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b0261,b2406,b0112,b0452,b0114,b1539,b2492,b0904,b2578,b1533,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.717294189567405,0.130283219562216,b3831,b4069,b4384,b3708,b3008,b3614,b0910,b3752,b2297,b2458,b2781,b2407,b1759,b1982,b2688,b2797,b3117,b1814,b4471,b0261,b0507,b4381,b2406,b0114,b2366,b2492,b0904,b0591,b2578,b1533,b3927,b2835,b3918,b0494,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.714723910338081,0.181653085486399,b3399,b4069,b4384,b2744,b3708,b3008,b3115,b1849,b2296,b0160,b0030,b2883,b1982,b2797,b3117,b1814,b4471,b4374,b2361,b2291,b0261,b2406,b2868,b4064,b4464,b0114,b2366,b2492,b0904,b3035,b2578,b1533,b3927,b2835,b0494,b3447,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,,
39,0.535776318044337,0.13655386738651,b2836,b4382,b4069,b4384,b3708,b3008,b3115,b1849,b2296,b0030,b2407,b2797,b3117,b1814,b4471,b0595,b3665,b3709,b2406,b3161,b0112,b3654,b3714,b3664,b0114,b2366,b2492,b0904,b2578,b1533,b3927,b1473,b3447,b1511,b4141,b1798,b3662,b2285,b4209,,,,,,,,,,,,,,,,,,,,,,,,
40,0.503177528274579,0.502336450263676,b4382,b0474,b2518,b1241,b0351,b4069,b2502,b4384,b2744,b3708,b2297,b2458,b2781,b0099,b2883,b2797,b3117,b1814,b4471,b3616,b3589,b1623,b2406,b0112,b0452,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b2366,b2492,b0904,b2954,b1533,b2835,b3662,b1517,,,,,,,,,,,,,,,,,,,,,,,
41,0.47370251283832,0.472499308455326,b4382,b3942,b1732,b1241,b0351,b4069,b4384,b3708,b1479,b2297,b2458,b3617,b0030,b2407,b3844,b3236,b2463,b1982,b2797,b3117,b1814,b4471,b2210,b3551,b0261,b4219,b1832,b1778,b2406,b0112,b2943,b0114,b2366,b2492,b0904,b1533,b3821,b1710,b2480,b3662,b0606,,,,,,,,,,,,,,,,,,,,,,
43,0.397734596788044,0.221606819399085,b3553,b1478,b4382,b1241,b4069,b4384,b3708,b3752,b2297,b2458,b2926,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b0937,b1982,b2797,b3117,b1814,b4471,b1033,b0261,b0411,b2799,b3945,b1602,b2406,b0452,b1539,b2492,b0904,b1533,b1380,b2660,b4141,b1798,b0606,b2285,b1010,,,,,,,,,,,,,,,,,,,,
43,0.632487466865252,0.160731611199935,b2836,b4069,b4384,b3708,b3008,b3752,b3115,b1849,b2296,b2779,b2926,b2407,b1238,b1982,b2797,b3117,b1814,b4471,b3449,b0261,b3709,b4381,b2239,b2406,b3161,b0112,b2789,b3127,b2975,b0114,b3603,b0886,b2366,b2492,b0904,b0591,b2578,b1533,b3927,b1473,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,
44,0.397990530607525,0.221171364036867,b2836,b3553,b1478,b4382,b1241,b4069,b4384,b3708,b3752,b2297,b2458,b2407,b1004,b3713,b1109,b0046,b3236,b1779,b1982,b2797,b3117,b1814,b4471,b1033,b0261,b2799,b3945,b1602,b2223,b2406,b3915,b2366,b2492,b0904,b1533,b1380,b2660,b4141,b1798,b3662,b0606,b2285,b1011,b4209,,,,,,,,,,,,,,,,,,,
45,0.397990530607545,0.221143902736912,b2836,b3553,b1478,b3399,b1241,b4069,b2502,b2744,b3708,b2297,b2458,b1004,b3713,b1109,b0046,b3236,b1779,b1982,b2797,b3117,b1814,b4471,b1033,b4374,b0675,b2361,b2291,b0261,b2799,b3945,b1602,b2913,b3915,b2366,b2492,b0904,b1533,b1380,b4141,b1798,b0606,b0221,b2285,b1011,b4209,,,,,,,,,,,,,,,,,,
48,0.39773280428191,0.221616506423743,b2836,b3553,b1478,b1241,b4069,b4384,b2744,b3708,b3115,b1849,b2296,b2779,b0030,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1982,b2797,b3117,b1814,b4471,b1033,b4374,b2361,b2291,b0261,b0411,b2799,b3945,b1602,b0507,b0153,b2913,b0584,b2366,b2492,b0904,b1533,b1380,b4141,b1798,b0606,b2285,b1007,,,,,,,,,,,,,,,
48,0.398046107590585,0.221082652456379,b2836,b3553,b1478,b1241,b4069,b4384,b2744,b3708,b3752,b2297,b2458,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1779,b2797,b3117,b1814,b4471,b1033,b3665,b4374,b2361,b2291,b0411,b2799,b3945,b1602,b2913,b3915,b3654,b3714,b3664,b1539,b2492,b0904,b1533,b1380,b4141,b1798,b1518,b0606,b2285,b1007,,,,,,,,,,,,,,,
48,0.398144599150288,0.220774396343909,b3553,b1478,b3399,b4382,b1241,b4069,b4384,b2744,b3708,b3115,b1849,b2296,b0030,b3844,b1004,b3713,b1109,b0046,b3236,b2883,b1779,b1982,b2797,b3117,b1814,b4471,b1033,b1623,b0261,b0411,b2799,b3945,b1602,b4381,b2406,b3915,b0452,b2366,b2492,b0904,b1533,b1380,b2660,b4141,b1798,b0606,b2285,b1011,,,,,,,,,,,,,,,
48,0.408873791585543,0.0468598302744534,b3553,b1478,b4382,b1241,b0351,b4069,b4384,b3708,b2297,b2458,b2779,b2407,b1004,b3713,b1109,b0046,b3236,b2797,b3117,b1814,b4471,b1033,b0411,b2799,b3945,b1602,b0507,b2406,b3915,b0452,b3654,b3714,b3664,b4064,b4464,b1539,b2492,b0904,b1533,b1380,b2660,b4141,b1798,b1518,b0606,b2285,b1009,b4209,,,,,,,,,,,,,,,
48,0.424885127036369,0.00709869744853714,b4467,b1478,b4382,b1241,b0351,b4069,b4384,b3708,b2297,b2458,b2779,b0030,b3844,b1004,b3713,b1109,b0046,b3236,b0937,b1982,b2797,b3117,b1814,b4471,b0261,b0411,b2799,b3945,b1602,b0507,b4381,b2406,b4064,b4464,b2975,b3603,b1539,b2492,b0904,b1533,b3821,b1380,b2660,b4141,b1798,b0606,b2285,b1007,,,,,,,,,,,,,,,
